name,location,date
Cell,"Bizz'art, Paris, France",2008-01-22 13:26:00.487
Cha Cha Cohen,"The Basement, Sydney, NSW, Australia",2019-08-25 09:40:53.841
Cha Cha Cohen,"The Rockpile West, Toronto, ON, Canada",2011-05-12 08:27:32.181
Cha Cha Cohen,"Freiheiz, Munich, Germany",2012-03-04 19:10:30.580
Cha Cha Cohen,"Södra Teaterns Stora Scen, Stockholm, Sweden",2014-03-28 23:53:48.401
Cha Cha Cohen,"Stork Club, Oakland, CA, US",2017-08-25 11:49:18.937
Cha Cha Cohen,"Krakatoa, Mérignac, France",2008-07-28 23:04:30.502
Cha Cha Cohen,"Södra Teatern, Stockholm, Sweden",2008-08-17 13:25:32.632
Cha Cha Cohen,"Sports Palace / Palacio de los Deportes, Mexico City, Mexico",2018-08-21 14:03:21.648
Cha Cha Cohen,"Astoria, London, UK",2016-02-12 14:04:56.669
Cha Cha Cohen,"O2 Shepherd's Bush Empire, London, UK",2018-02-13 07:13:05.084
Cha Cha Cohen,"Nasa, Reykjavík, Iceland",2008-04-06 10:45:57.489
Cha Cha Cohen,"Debaser Medis, Stockholm, Sweden",2008-11-10 20:01:33.714
Cha Cha Cohen,"Fryshuset, Stockholm, Sweden",2013-12-22 21:56:09.856
Cha Cha Cohen,"Botanique, Brussels, Belgium",2018-08-16 21:18:59.019
Cha Cha Cohen,"Rockwood Music Hall, New York, NY, US",2013-08-17 13:53:00.906
Cha Cha Cohen,"Debaser Strand, Stockholm, Sweden",2014-04-15 12:35:52.479
Cha Cha Cohen,"Botanique, Brussels, Belgium",2014-09-01 13:52:17.783
Cha Cha Cohen,"The Village, Dublin, Ireland",2010-02-21 03:21:56.763
Cha Cha Cohen,"Cirkus, Stockholm, Sweden",2015-02-09 09:58:04.703
Cha Cha Cohen,"Schokoladen, Berlin, Germany",2017-09-03 10:02:08.483
Chagall Guevara,"Pacha NYC, New York, NY, US",2018-10-13 00:28:34.296
Chagall Guevara,"Café De Paris, London, UK",2016-07-19 23:04:31.475
Chagall Guevara,"The Tractor Tavern, Seattle, WA, US",2010-07-17 21:30:06.353
Chagall Guevara,"Warehouse, Toronto, ON, Canada",2011-06-04 04:00:21.190
Chagall Guevara,"Teatro Metropólitan, Mexico City, Mexico",2009-11-05 18:37:59.984
Chagall Guevara,"Moby Dick Club, Madrid, Spain",2014-03-27 20:06:51.370
Chagall Guevara,"O2 Forum Kentish Town, London, UK",2019-01-18 07:17:29.202
Chagall Guevara,"The Dublin Castle, Dublin, Ireland",2011-01-31 20:17:19.753
Chagall Guevara,"Watergate, Berlin, Germany",2010-09-24 03:51:15.095
Chagall Guevara,"O2 Shepherd's Bush Empire, London, UK",2010-04-25 23:16:58.863
Chagall Guevara,"Maple Leaf Gardens, Toronto, ON, Canada",2018-03-23 18:31:02.233
Chagall Guevara,"Voila, Mexico City, Mexico",2017-05-22 02:09:56.740
Chagall Guevara,"Göta Källare, Stockholm, Sweden",2008-07-27 22:22:52.176
Chagall Guevara,"The Sound Room, Oakland, CA, US",2016-02-14 02:46:21.109
Chagall Guevara,"Kaufleuten, Zürich, Switzerland",2009-01-15 16:42:23.226
Chagall Guevara,"Ippodromo Capannelle, Rome, Italy",2015-03-24 01:20:01.675
Chagall Guevara,"Auditorio Nacional, Mexico City, Mexico",2012-03-06 03:06:01.457
Chagall Guevara,"Vicar Street, Dublin, Ireland",2013-04-23 14:37:51.534
Chagall Guevara,"El Plaza Condesa, Mexico City, Mexico",2011-03-05 13:46:32.031
Chagall Guevara,"Whisky A Go Go, Los Angeles, CA, US",2012-10-05 12:16:01.383
Chagall Guevara,"El Mocambo, Toronto, ON, Canada",2008-11-28 20:11:48.760
Chagall Guevara,"Half Moon, Putney, London, UK",2013-01-29 01:36:33.716
Chagall Guevara,"Circo Volador, Mexico City, Mexico",2017-01-27 13:28:44.481
Chagall Guevara,"Nasti, Madrid, Spain",2015-12-05 08:07:02.435
Chagall Guevara,"O.co Coliseum, Oakland, CA, US",2014-10-30 03:21:49.375
Chalk FarM,"Upstairs at Whelan's, Dublin, Ireland",2009-12-31 10:43:56.743
Chalk FarM,"Teater Pero, Stockholm, Sweden",2009-06-16 20:34:10.439
Chalk FarM,"Chop Suey, Seattle, WA, US",2018-05-16 03:42:17.771
Chalk FarM,"Haus der Kulturen der Welt, Berlin, Germany",2011-02-06 04:59:48.408
Chalk FarM,"Orion, Rome, Italy",2009-04-12 04:21:24.448
Chalk FarM,"Musik & Frieden, Berlin, Germany",2017-09-02 07:36:40.529
Chalk FarM,"Dk Gorbunova, Moscow, Russian Federation",2016-05-08 23:49:27.437
Chapterhouse,"Royal Circus (Cirque Royal/Koninklijk Circus), Brussels, Belgium",2008-01-27 20:01:34.967
Chapterhouse,"Horseshoe Tavern, Toronto, ON, Canada",2008-12-15 01:05:42.991
Chapterhouse,"Madame JoJo's, London, UK",2017-05-02 11:23:57.997
Chapterhouse,"Hill Country BBQ - Washington, Washington, DC, US",2011-04-08 20:18:25.288
Chapterhouse,"The Porterhouse, Dublin, Ireland",2019-07-28 20:59:33.026
Chapterhouse,"The Triple Door, Seattle, WA, US",2012-09-13 10:49:54.854
Chapterhouse,"The Loft, Atlanta, GA, US",2018-05-03 07:46:41.261
Chapterhouse,"Taboó, Madrid, Spain",2011-04-05 22:00:08.029
Chapterhouse,"Teatro Metropólitan, Mexico City, Mexico",2016-10-16 04:48:53.270
Chapterhouse,"Sony Centre for the Performing Arts, Toronto, ON, Canada",2012-11-04 07:57:14.839
Chapterhouse,"The Loft, The Chance Theater, New York, NY, US",2015-07-26 04:54:04.140
Chapterhouse,"Postbahnhof, Berlin, Germany",2013-09-08 18:16:43.154
Chapterhouse,"Annexet, Stockholm, Sweden",2015-08-09 18:42:47.377
Chapterhouse,"El Corazon, Seattle, WA, US",2012-12-10 15:06:46.513
Chapterhouse,"Muffathalle, Munich, Germany",2008-08-10 11:52:29.628
Chapterhouse,"Dingwalls, London, UK",2013-04-02 11:20:25.973
Chapterhouse,"Paradiso Grote Zaal, Amsterdam, Netherlands",2012-08-12 11:22:47.759
Chapterhouse,"The Forum, Los Angeles, CA, US",2011-08-20 09:11:27.027
Charlie Simpson,"Gibson Amphitheatre, Universal Studios Hollywood, Los Angeles, CA, US",2015-01-19 12:36:07.422
Charlie Simpson,"El Plaza Condesa, Mexico City, Mexico",2013-11-21 05:47:47.157
Charlie Simpson,"Disco Volante, Oakland, CA, US",2011-01-13 21:36:44.367
Charlie Simpson,"Auditorium Parco della Musica, Rome, Italy",2011-02-01 23:34:59.185
Charlie Simpson,"Olympia Theatre, Dublin, Ireland",2017-09-22 15:06:54.218
Charlie Simpson,"Teater Pero, Stockholm, Sweden",2018-01-20 07:15:16.475
Charlie Simpson,"Orion, Rome, Italy",2015-01-08 10:25:18.062
Charlie Simpson,"The Hamilton Live, Washington, DC, US",2008-11-11 23:47:36.167
Charlie Simpson,"Zénith de Paris, Paris, France",2012-10-15 08:43:01.921
Charlie Simpson,"Heretic Club, Bordeaux, France",2008-04-22 18:25:06.980
Charlie Simpson,"Göta Källare, Stockholm, Sweden",2018-10-09 20:50:15.440
Charlie Simpson,"Leo's, Oakland, CA, US",2012-08-24 16:17:54.896
Charlie Simpson,"Studio Paris, Chicago, IL, US",2014-01-25 00:06:25.248
Charlie Simpson,"Sala Caracol, Madrid, Spain",2016-01-31 04:12:42.519
Charlie Simpson,"La Riviera, Madrid, Spain",2015-09-26 12:46:30.041
Charlie Simpson,"Maple Leaf Gardens, Toronto, ON, Canada",2012-08-21 02:04:50.436
Charlie Simpson,"Opéra Théâtre, Limoges, France",2014-02-25 09:52:02.685
Charlie Simpson,"Astra Kulturhaus, Berlin, Germany",2017-05-18 09:07:02.896
Charlie Simpson,"The Dublin Castle, Dublin, Ireland",2019-04-03 14:38:20.437
Charlie Simpson,"X-TRA, Zürich, Switzerland",2013-09-26 16:26:23.071
Charlie Simpson,"Filadelfiakyrkan, Stockholm, Sweden",2016-08-25 21:35:14.673
Charlie Simpson,"White Horse Inn, Oakland, CA, US",2015-02-23 19:10:50.676
Charlie Simpson,"Academy, Dublin, Ireland",2010-05-14 18:18:30.790
Charlie Simpson,"Paramount Theatre, Oakland, CA, US",2018-08-03 20:41:53.987
Charlie Simpson,"Kawiarnia Naukowa, Krakow, Poland",2011-11-27 07:16:15.342
Charlie Simpson,"Eddie's Attic, Atlanta, GA, US",2013-04-24 15:55:35.514
Charlie Simpson,"Harpa, Reykjavík, Iceland",2016-12-12 07:45:12.276
Charlie Simpson,"C-Club, Berlin, Germany",2016-07-06 21:17:28.096
Charlie Simpson,"Fremont Abbey Arts Center, Seattle, WA, US",2012-06-30 20:21:13.366
Charlotte Gainsbourg,"Webster Hall, New York, NY, US",2014-03-31 03:40:47.552
Charlotte Gainsbourg,"Neumos Crystal Ball Reading Room, Seattle, WA, US",2018-11-27 10:42:34.444
Charlotte Gainsbourg,"Chop Suey, Seattle, WA, US",2014-03-01 13:57:26.182
Charlotte Gainsbourg,"Center Stage Theater, Atlanta, GA, US",2013-12-25 01:44:21.570
Charlotte Gainsbourg,"Irving Plaza, New York, NY, US",2017-01-01 00:28:56.066
Charlotte Gainsbourg,"Royal Circus (Cirque Royal/Koninklijk Circus), Brussels, Belgium",2008-07-10 17:46:35.640
Charlotte Gainsbourg,"Brooklyn Bowl, New York, NY, US",2019-09-06 02:45:33.779
Cherry Poppin Daddies,"Irving Plaza, New York, NY, US",2015-02-25 00:06:39.925
Cherub,"The Observatory, Los Angeles, CA, US",2018-08-29 06:25:54.330
Cherub,"Brixton Jamm, London, UK",2016-08-05 12:31:52.800
Cherub,"Maschinenhaus i.d. KulturBrauerei, Berlin, Germany",2012-07-14 17:38:27.156
Cherub,"Lee's Palace, Toronto, ON, Canada",2018-12-02 03:20:12.016
Cherub,"Lido, Berlin, Germany",2015-11-17 09:50:06.866
Cherub,"Fox Theater, Oakland, CA, US",2013-01-01 11:49:01.330
Chester Bennington,"The Tractor Tavern, Seattle, WA, US",2014-08-29 11:15:42.281
Chester Bennington,"Button Factory, Dublin, Ireland",2009-12-25 17:18:39.257
Chester Bennington,"Café De Paris, London, UK",2010-06-05 23:19:47.040
Chester Bennington,"The Social, London, UK",2018-10-06 00:08:58.252
Chester Bennington,"229, London, UK",2015-03-31 09:48:50.699
Chester Bennington,"Le Baiser Salé, Paris, France",2018-12-07 03:58:57.186
Chester Bennington,"Danforth Music Hall, Toronto, ON, Canada",2013-04-17 02:38:06.901
Chester Bennington,"Forest National / Vorst Nationaal, Brussels, Belgium",2014-05-10 01:58:04.789
Chester Bennington,"Marquee Club - Wardour Street, London, UK",2017-07-30 01:01:55.868
Chester Bennington,"Cellairis Amphitheatre at Lakewood, Atlanta, GA, US",2019-10-03 10:09:21.035
Chester Bennington,"Gypsy Sally's, Washington, DC, US",2010-10-05 08:47:21.214
Chester Bennington,"The Windmill, Brixton, London, UK",2009-10-19 10:33:05.647
Chevelle,"Grand Live at Venue Oakland, Oakland, CA, US",2013-03-22 01:09:33.467
Chevelle,"The Opera House, Toronto, ON, Canada",2010-10-17 23:08:33.992
Chevelle,"Maple Leaf Gardens, Toronto, ON, Canada",2013-05-12 23:15:45.226
Chevelle,"Hallenstadion, Zürich, Switzerland",2011-08-31 08:59:22.648
Chevelle,"Hordern Pavilion, Sydney, NSW, Australia",2015-09-18 23:44:18.758
Chevelle,"Sala Arena, Madrid, Spain",2018-10-22 16:45:16.593
Chevelle,"Lee's Palace, Toronto, ON, Canada",2016-12-21 18:26:56.630
Chevelle,"Sound Academy, Toronto, ON, Canada",2011-04-10 06:24:22.480
Chevelle,"El Plaza Condesa, Mexico City, Mexico",2013-03-01 08:44:51.752
Chevelle,"Barboza, Seattle, WA, US",2008-12-25 19:18:54.335
Chevelle,"Brixton Jamm, London, UK",2019-01-01 11:32:56.166
Chevelle,"Kägelbanan Södra Teatern, Stockholm, Sweden",2009-02-28 11:44:00.253
Chevelle,"Uptown Nightclub, Oakland, CA, US",2010-11-23 11:49:05.811
Chevelle,"Hill Country BBQ - New York, New York, NY, US",2010-07-02 07:04:43.866
Chevelle,"The Knitting Factory - TriBeCa, New York, NY, US",2019-11-22 15:02:37.014
Chevelle,"El Mocambo, Toronto, ON, Canada",2010-10-05 00:47:27.679
Chevelle,"Rock & Roll Hotel, Washington, DC, US",2013-01-22 23:13:47.276
Chevelle,"City National Grove of Anaheim, Los Angeles, CA, US",2016-09-20 02:03:43.310
Chevelle,"Lee's Palace, Toronto, ON, Canada",2015-03-27 01:08:20.549
Chevelle,"Constellation Room at the Observatory, Los Angeles, CA, US",2011-10-19 04:32:19.671
Chevelle,"Trouw, Amsterdam, Netherlands",2011-04-17 10:03:20.409
Chevelle,"Stadium Live Club, Moscow, Russian Federation",2010-04-12 02:55:50.380
Chevelle,"Ippodromo Capannelle, Rome, Italy",2009-10-22 22:37:52.169
Chevelle,"Blidösunds Musik I Datumord., Stockholm, Sweden",2012-12-03 08:24:30.938
Chino Moreno,"Orion, Rome, Italy",2016-05-29 09:35:16.656
Chino Moreno,"Whisky A Go Go, Los Angeles, CA, US",2012-11-04 23:24:52.113
Chino Moreno,"Le Rocher De Palmer, Cenon, France",2010-02-20 04:47:57.404
Chino Moreno,"El Cid, Los Angeles, CA, US",2017-04-28 06:14:17.463
Chino Moreno,"Tochka Club, Moscow, Russian Federation",2014-03-16 04:34:27.332
Chino Moreno,"The Triple Door, Seattle, WA, US",2016-01-03 08:43:26.516
Chino Moreno,"The Opera House, Toronto, ON, Canada",2010-07-17 14:38:05.080
Chino Moreno,"Annexet, Stockholm, Sweden",2009-06-10 23:31:08.492
Chino Moreno,"Sala Caracol, Madrid, Spain",2009-03-26 03:04:28.209
Chino Moreno,"Alchemia, Krakow, Poland",2008-09-12 17:11:33.308
Chino Moreno,"Kawiarnia Naukowa, Krakow, Poland",2010-03-08 05:59:14.006
Chino Moreno,"Hill Country BBQ - New York, New York, NY, US",2009-03-03 06:36:35.259
Chino Moreno,"Palace Theatre, Melbourne, VIC, Australia",2009-01-28 17:58:53.883
Chino Moreno,"Knitting Factory, New York, NY, US",2016-08-21 09:55:48.039
Chino Moreno,"Café De Paris, London, UK",2016-12-29 13:56:24.829
Chino Moreno,"Debaser Strand, Stockholm, Sweden",2016-11-22 13:36:16.688
Chino Moreno,"Gibson Amphitheatre, Universal Studios Hollywood, Los Angeles, CA, US",2009-11-11 05:11:18.842
Chino Moreno,"Nasa, Reykjavík, Iceland",2013-08-15 08:44:37.968
Chino Moreno,"Maria am Ufer, Berlin, Germany",2011-02-23 16:46:06.752
Chino Moreno,"Tochka Club, Moscow, Russian Federation",2017-11-05 08:06:32.090
Chino Moreno,"Le Batofar, Paris, France",2012-05-21 11:24:38.694
Chino Moreno,"Forum Theatre, Melbourne, VIC, Australia",2013-08-14 14:59:51.174
Chino Moreno,"Velvet Lounge, Washington, DC, US",2010-05-16 01:21:41.812
Chino Moreno,"Sunset Tavern, Seattle, WA, US",2008-08-18 01:11:24.473
Chino Moreno,"Virgin Mobile Mod Club, Toronto, ON, Canada",2014-03-18 07:10:59.128
Chino Moreno,"Jazz Standard, New York, NY, US",2015-04-22 19:06:06.411
Chino Moreno,"Northwell Health at Jones Beach Theater, New York, NY, US",2016-10-07 04:22:36.483
Chino Moreno,"Circo Volador, Mexico City, Mexico",2017-02-15 07:34:51.306
Chino Moreno,"Nalen Klubb, Stockholm, Sweden",2010-02-24 14:01:07.417
Chiodos,"Cato's Ale House, Oakland, CA, US",2016-02-06 06:11:21.986
Chiodos,"Budweiser Stage, Toronto, ON, Canada",2009-01-08 22:02:28.858
Chiodos,"Largo at the Coronet, Los Angeles, CA, US",2013-09-13 11:07:11.075
Chiodos,"Chop Suey, Seattle, WA, US",2010-03-06 15:07:32.684
Chiodos,"Paramount Theatre, Seattle, WA, US",2015-07-03 02:03:14.202
Chiodos,"Student Central (ULU), London, UK",2010-03-01 23:22:19.552
Chris Cornell,"The Water Rats, London, UK",2017-04-21 02:56:01.422
Chris Cornell,"Cirkus, Stockholm, Sweden",2011-12-18 07:44:44.421
Chris Cornell,"Mercury Lounge, New York, NY, US",2010-06-05 02:48:51.377
Chris Cornell,"Ray Just Arena, Moscow, Russian Federation",2015-02-25 03:17:22.394
Chris Cornell,"Bercy Arena, Paris, France",2009-09-18 00:23:32.875
Chris Daughtry,"Columbiahalle, Berlin, Germany",2012-04-30 18:47:03.014
Chris Daughtry,"Dingwalls, London, UK",2019-08-12 00:20:35.290
Chris Daughtry,"The Comet Tavern, Seattle, WA, US",2010-07-24 15:26:41.883
Chris Daughtry,"Irvine Meadows Amphitheatre, Los Angeles, CA, US",2012-07-01 05:47:10.719
Chris Daughtry,"Backstage, Munich, Germany",2009-12-10 04:31:03.751
Chris Daughtry,"Rodeo Bar, New York, NY, US",2017-07-06 22:48:23.179
Chris Daughtry,"Rockwood Music Hall, New York, NY, US",2016-03-08 06:27:27.462
Chris Daughtry,"Music Hall of Williamsburg, New York, NY, US",2016-05-27 03:46:10.768
Chris Daughtry,"Debaser Slussen, Stockholm, Sweden",2014-08-08 13:10:26.427
Chris Daughtry,"Metro Theatre, Sydney, NSW, Australia",2013-05-22 22:05:07.145
Chris Daughtry,"DC9 Nightclub, Washington, DC, US",2014-05-09 09:52:35.704
Chris Daughtry,"Phoenix Concert Theatre, Toronto, ON, Canada",2015-06-05 05:46:16.171
Chris Daughtry,"Debaser Strand, Stockholm, Sweden",2014-03-14 22:15:28.667
Chris Daughtry,"Nasa, Reykjavík, Iceland",2019-03-11 10:25:15.044
Chris Daughtry,"SO36, Berlin, Germany",2008-02-22 17:55:10.318
Chris Daughtry,"Iceland Airwaves, Reykjavík, Iceland",2009-08-19 07:48:32.437
Chris Daughtry,"Smalls Jazz Club, New York, NY, US",2010-12-28 12:33:34.056
Chris Daughtry,"Fat Crow, Mexico City, Mexico",2009-05-21 20:01:58.448
Chris Daughtry,"Sugarfactory, Amsterdam, Netherlands",2015-10-18 21:56:13.171
Chris Daughtry,"Forest National / Vorst Nationaal, Brussels, Belgium",2016-04-07 08:18:16.609
Chris Daughtry,"Berns Salonger, Stockholm, Sweden",2015-12-06 17:31:09.489
Chris Daughtry,"Howard Theatre, Washington, DC, US",2014-06-13 05:59:03.246
Chris Daughtry,"Auditorio Nacional, Mexico City, Mexico",2013-10-11 20:37:18.741
Chris Daughtry,"Casino De Paris, Paris, France",2013-05-29 09:21:16.717
Chris Daughtry,"Astra Kulturhaus, Berlin, Germany",2019-04-14 13:29:51.353
Chris Daughtry,"The Loft, The Chance Theater, New York, NY, US",2010-08-31 10:11:53.141
Chris Daughtry,"I.BOAT, Bordeaux, France",2010-02-22 23:39:37.391
Chris Daughtry,"Queen Club Paris, Paris, France",2011-12-07 21:54:22.960
Christian Burns,"Academy 2, Dublin, Ireland",2016-04-23 03:35:04.270
Christian Burns,"El Lokal, Zürich, Switzerland",2008-03-17 17:39:51.737
Christian Burns,"The Basement, Sydney, NSW, Australia",2009-11-16 21:46:59.855
Christian Burns,"Backstage, Munich, Germany",2013-12-19 13:04:12.328
Christian Burns,"The Water Rats, London, UK",2016-08-24 10:46:07.725
Christian Burns,"Sunset/Sunside, Paris, France",2013-04-17 06:16:10.759
Christian Burns,"Smalls Jazz Club, New York, NY, US",2014-11-26 16:52:51.954
Christian Burns,"Paradiso Kleine Zaal, Amsterdam, Netherlands",2016-09-22 00:39:05.729
Christian Burns,"Feierwerk / Hansa 39, Munich, Germany",2019-05-11 02:31:20.548
Christian Burns,"Irvine Meadows Amphitheatre, Los Angeles, CA, US",2008-03-03 05:08:59.796
Christian Burns,"Le Baiser Salé, Paris, France",2012-12-21 06:17:14.332
Christian Burns,"Kawiarnia Naukowa, Krakow, Poland",2019-07-21 10:21:42.595
Chumbawamba,"Melkweg, Amsterdam, Netherlands",2013-01-12 01:47:26.483
Chumbawamba,"Atlantico, Rome, Italy",2010-08-07 21:15:25.412
Chumbawamba,"Caradura, Mexico City, Mexico",2016-09-26 19:32:45.018
Chumbawamba,"The Crocodile, Seattle, WA, US",2011-05-18 09:14:17.797
Chumbawamba,"Kägelbanan Södra Teatern, Stockholm, Sweden",2019-09-07 14:22:39.948
Chumbawamba,"Thousand Island (formerly Upstairs at The Garage), London, UK",2016-08-28 08:41:26.788
Chumbawamba,"Fuse, Brussels, Belgium",2014-05-24 16:27:08.846
Chumbawamba,"Brixton Jamm, London, UK",2013-09-14 20:24:52.381
Chumbawamba,"Rivoli, Toronto, ON, Canada",2008-08-13 01:29:48.887
Chumbawamba,"Rod Laver Arena, Melbourne, VIC, Australia",2014-04-18 02:06:14.513
Chumbawamba,"Musik & Frieden, Berlin, Germany",2010-01-18 20:14:48.112
Chumbawamba,"Backstage, Munich, Germany",2013-01-26 04:32:59.331
Chumbawamba,"Watergate, Berlin, Germany",2008-09-02 12:04:55.976
Chumbawamba,"Dk Gorbunova, Moscow, Russian Federation",2015-07-28 04:59:19.181
Chumbawamba,"C-Club, Berlin, Germany",2015-07-29 05:52:06.724
Chumbawamba,"Cellairis Amphitheatre at Lakewood, Atlanta, GA, US",2013-08-11 16:16:20.109
Chumbawamba,"CBGB & OMFUG, New York, NY, US",2012-12-15 14:39:02.654
Chumbawamba,"Feierwerk / Hansa 39, Munich, Germany",2009-04-16 07:50:32.416
Chumbawamba,"The Lexington, London, UK",2014-04-24 05:27:04.232
Chumbawamba,"Queen Club Paris, Paris, France",2010-10-08 16:20:20.702
Chumbawamba,"KOKO, London, UK",2018-09-11 22:47:42.152
Chvrches,"The O2, Dublin, Ireland",2016-05-17 01:40:25.423
Chvrches,"Bitterzoet, Amsterdam, Netherlands",2013-07-03 18:03:21.303
Chvrches,"Bi Nuu, Berlin, Germany",2016-02-15 06:45:41.421
Chvrches,"Teater Pero, Stockholm, Sweden",2012-01-09 13:02:34.446
Chvrches,"Irving Plaza, New York, NY, US",2016-06-02 07:55:16.197
Chvrches,"Fremont Abbey Arts Center, Seattle, WA, US",2014-02-13 10:32:42.956
Chvrches,"Feierwerk / Sunny Red, Munich, Germany",2009-12-03 16:38:17.489
Chvrches,"Dk Gorbunova, Moscow, Russian Federation",2011-12-18 06:00:53.207
Chvrches,"Sala Arena, Madrid, Spain",2018-09-25 20:40:19.274
Chvrches,"Postbahnhof, Berlin, Germany",2018-10-21 17:19:48.960
Chvrches,"The Sound Room, Oakland, CA, US",2017-04-27 22:07:58.710
Chvrches,"Volta, Moscow, Russian Federation",2017-12-25 05:14:30.335
Chvrches,"Circo Volador, Mexico City, Mexico",2015-02-26 23:12:19.283
Chvrches,"Patinoire Meriadeck, Bordeaux, France",2017-05-20 15:24:21.049
Chvrches,"Uptown Nightclub, Oakland, CA, US",2014-06-06 19:04:41.424
Chvrches,"BT59, Begles, France",2017-11-23 05:31:10.979
Cibo Matto,"Venue Oakland, Oakland, CA, US",2009-01-11 07:40:35.126
Cibo Matto,"The Water Rats, London, UK",2012-07-02 21:15:22.911
Cibo Matto,"Festsaal Kreuzberg, Berlin, Germany",2009-04-19 00:02:12.266
Cibo Matto,"The Earl, Atlanta, GA, US",2011-09-24 10:30:47.304
Cibo Matto,"Circo Volador, Mexico City, Mexico",2016-12-19 01:51:42.430
Cibo Matto,"Le Rocher De Palmer, Cenon, France",2012-12-21 18:20:55.599
Cibo Matto,"Nasa, Reykjavík, Iceland",2014-10-26 03:07:51.739
Cibo Matto,"Traffic Club, Rome, Italy",2009-03-02 05:40:10.551
Cibo Matto,"Conga Lounge, Oakland, CA, US",2012-03-12 19:49:41.064
Cibo Matto,"Vive Cuervo Salón, Mexico City, Mexico",2015-12-23 01:24:23.306
Cibo Matto,"Milk, Moscow, Russian Federatio",2019-11-11 08:13:24.643
Cibo Matto,"Irving Plaza, New York, NY, US",2017-09-22 11:59:40.097
Cibo Matto,"Musik & Frieden, Berlin, Germany",2015-09-03 11:57:09.193
Cibo Matto,"Berns Salonger, Stockholm, Sweden",2012-02-29 01:31:10.447
